cut, efficiency_GMSB, efficiency_QCD, efficiency_GJets 
0.9673,0.520227964823,4.17043854735e-05,0.00571901493159
0.96735,0.520021629621,4.17043854735e-05,0.00570560393829
0.9674,0.519893559496,4.17043854735e-05,0.00569915634536
0.96745,0.519815294419,4.17043854735e-05,0.00569012971525
0.9675,0.519701454307,4.15269200034e-05,0.0056818767963
0.96755,0.519623189231,4.15269200034e-05,0.00567517129965
0.9676,0.519544924154,4.15269200034e-05,0.00567052903274
0.96765,0.519480889091,4.15269200034e-05,0.00566227611378
0.9677,0.519331473945,4.11719890632e-05,0.0056313276677
0.96775,0.519217633833,4.11719890632e-05,0.00562152732645
0.9678,0.519153598771,4.09945235931e-05,0.00561198488891
0.96785,0.519053988673,4.09945235931e-05,0.00560605310341
0.9679,0.518961493582,4.0817058123e-05,0.00559908970304
0.96795,0.518847653471,4.06395926529e-05,0.00559599485843
0.968,0.518740928366,4.06395926529e-05,0.00558877355435
0.96805,0.518662663289,4.06395926529e-05,0.00558181015398
0.9681,0.518555938185,4.06395926529e-05,0.00556839916068
0.96815,0.518463443094,4.06395926529e-05,0.00555421445623
0.9682,0.518363832997,4.04621271828e-05,0.00554157717408
0.96825,0.518221532857,4.04621271828e-05,0.00552971360308
0.9683,0.518157497794,4.04621271828e-05,0.00552223439528
0.96835,0.518065002704,4.04621271828e-05,0.0055165605135
0.9684,0.517972507613,4.02846617127e-05,0.00551166034287
0.96845,0.517880012522,4.01071962426e-05,0.00550495484622
0.9685,0.517723482369,4.01071962426e-05,0.00549489660124
0.96855,0.517623872271,4.01071962426e-05,0.00549102804548
0.9686,0.517545607195,4.01071962426e-05,0.00548354883768
0.96865,0.51743888209,4.01071962426e-05,0.00546936413323
0.9687,0.517218316874,4.01071962426e-05,0.00545956379197
0.96875,0.517182741839,4.01071962426e-05,0.00545363200647
0.9688,0.517061786721,4.01071962426e-05,0.00544486328008
0.96885,0.516990636651,4.01071962426e-05,0.00543661036113
0.9689,0.516869681532,3.97522653024e-05,0.00542474679013
0.96895,0.516791416456,3.97522653024e-05,0.00541752548605
0.969,0.516720266386,3.97522653024e-05,0.00540927256709
0.96905,0.516535276205,3.97522653024e-05,0.00539998803327
0.9691,0.516471241142,3.97522653024e-05,0.00538735075112
0.96915,0.516378746051,3.95747998323e-05,0.00537703460243
0.9692,0.516272020947,3.93973343622e-05,0.00536929749091
0.96925,0.516136835814,3.93973343622e-05,0.00536001295708
0.9693,0.516044340723,3.93973343622e-05,0.00535047051954
0.96935,0.51595896064,3.93973343622e-05,0.00534428083033
0.9694,0.515823775507,3.92198688921e-05,0.00533422258535
0.96945,0.515717050403,3.92198688921e-05,0.0053275170887
0.9695,0.515645900333,3.9042403422e-05,0.0053215853032
0.96955,0.515517830207,3.9042403422e-05,0.00531152705823
0.9696,0.515396875089,3.9042403422e-05,0.00530301623555
0.96965,0.515318610012,3.9042403422e-05,0.00529424750917
0.9697,0.515204769901,3.88649379519e-05,0.00528831572367
0.96975,0.515133619831,3.88649379519e-05,0.0052813523233
0.9698,0.515069584768,3.88649379519e-05,0.00527206778948
0.96985,0.514955744657,3.88649379519e-05,0.00526226744822
0.9699,0.514792099496,3.86874724818e-05,0.00525066178094
0.96995,0.514656914364,3.85100070117e-05,0.00524060353596
0.97,0.514521729231,3.85100070117e-05,0.00523415594303
0.97005,0.514379429092,3.85100070117e-05,0.00522590302408
0.9701,0.514329624043,3.83325415416e-05,0.0052173922014
0.97015,0.514165978883,3.81550760715e-05,0.00520372330439
0.9702,0.514052138771,3.81550760715e-05,0.00519727571145
0.97025,0.513909838632,3.81550760715e-05,0.00518695956276
0.9703,0.513817343541,3.81550760715e-05,0.0051756117992
0.97035,0.513682158409,3.79776106014e-05,0.00516890630255
0.9704,0.513589663318,3.79776106014e-05,0.00515936386501
0.97045,0.513461593192,3.78001451313e-05,0.00515343207951
0.9705,0.513361983095,3.78001451313e-05,0.00514337383453
0.97055,0.51325525799,3.76226796612e-05,0.00513563672301
0.9706,0.513141417879,3.76226796612e-05,0.00512764170778
0.97065,0.513013347753,3.76226796612e-05,0.00511990459626
0.9707,0.512920852662,3.7267748721e-05,0.00511087796615
0.97075,0.512849702593,3.7267748721e-05,0.00509772487657
0.9708,0.512757207502,3.7267748721e-05,0.00508792453531
0.97085,0.512650482397,3.7267748721e-05,0.00508250855725
0.9709,0.512572217321,3.7267748721e-05,0.00507683467546
0.97095,0.512458377209,3.7267748721e-05,0.00507012917881
0.971,0.512337422091,3.70902832509e-05,0.00506161835614
0.97105,0.512237811993,3.70902832509e-05,0.00505517076321
0.9711,0.512131086888,3.69128177808e-05,0.00504588622939
0.97115,0.512024361784,3.69128177808e-05,0.0050311857175
0.9712,0.511874946637,3.69128177808e-05,0.00502009585765
0.97125,0.511654381421,3.69128177808e-05,0.0050102955164
0.9713,0.511519196289,3.69128177808e-05,0.00500023727142
0.97135,0.511362666135,3.69128177808e-05,0.00499275806362
0.9714,0.511177675954,3.69128177808e-05,0.00498682627812
0.97145,0.511028260808,3.69128177808e-05,0.00497857335916
0.9715,0.51085750064,3.69128177808e-05,0.00496954672906
0.97155,0.510715200501,3.69128177808e-05,0.00495665154319
0.9716,0.510572900361,3.69128177808e-05,0.00494994604654
0.97165,0.510451945243,3.69128177808e-05,0.00493859828298
0.9717,0.510345220138,3.69128177808e-05,0.00492725051942
0.97175,0.510202919999,3.69128177808e-05,0.00491719227444
0.9718,0.510053504852,3.69128177808e-05,0.00490919725921
0.97185,0.509961009762,3.69128177808e-05,0.00489784949564
0.9719,0.509840054643,3.67353523107e-05,0.00488650173208
0.97195,0.509669294476,3.67353523107e-05,0.00488031204287
0.972,0.509562569371,3.67353523107e-05,0.0048733486425
0.97205,0.509427384239,3.63804213705e-05,0.00486715895328
0.9721,0.50930642912,3.63804213705e-05,0.00484884778935
0.97215,0.509149898967,3.63804213705e-05,0.00483878954438
0.9722,0.509007598827,3.63804213705e-05,0.00483105243286
0.97225,0.508886643709,3.63804213705e-05,0.00482331532134
0.9723,0.508751458576,3.63804213705e-05,0.00481351498008
0.97235,0.508680308507,3.63804213705e-05,0.00480474625369
0.9724,0.508509548339,3.62029559004e-05,0.0047884983195
0.97245,0.508353018186,3.62029559004e-05,0.00477405571133
0.9725,0.508196488033,3.62029559004e-05,0.00475832358457
0.97255,0.508082647921,3.62029559004e-05,0.00474697582101
0.9726,0.507961692802,3.62029559004e-05,0.00473898080577
0.97265,0.507840737684,3.60254904303e-05,0.00473537015373
0.9727,0.507677092524,3.58480249602e-05,0.00472685933106
0.97275,0.507570367419,3.58480249602e-05,0.00471602737493
0.9728,0.507435182286,3.58480249602e-05,0.00471086930059
0.97285,0.507307112161,3.58480249602e-05,0.00470493751509
0.9729,0.507150582008,3.56705594901e-05,0.00469307394409
0.97295,0.50705097191,3.549309402e-05,0.00467940504707
0.973,0.506922901784,3.549309402e-05,0.00466650986121
0.97305,0.506787716652,3.549309402e-05,0.00465980436456
0.9731,0.506666761533,3.549309402e-05,0.00465077773445
0.97315,0.506545806415,3.49606976097e-05,0.00464097739319
0.9732,0.506417736289,3.49606976097e-05,0.00462962962963
0.97325,0.506218516094,3.49606976097e-05,0.00462163461439
0.9733,0.50613313601,3.47832321396e-05,0.00461183427313
0.97335,0.505948145829,3.47832321396e-05,0.00460306554675
0.9734,0.505784500669,3.47832321396e-05,0.00459429682036
0.97345,0.505706235592,3.47832321396e-05,0.00458578599769
0.9735,0.505599510488,3.47832321396e-05,0.00457830678988
0.97355,0.505485670376,3.46057666695e-05,0.0045710854858
0.9736,0.505329140223,3.44283011994e-05,0.00456180095197
0.97365,0.50519395509,3.42508357293e-05,0.00454374769176
0.9737,0.50503030993,3.42508357293e-05,0.00453523686909
0.97375,0.504916469818,3.42508357293e-05,0.0045205363572
0.9738,0.504759939665,3.3718439319e-05,0.00450996230479
0.97385,0.504646099553,3.35409738489e-05,0.00450325680814
0.9739,0.504510914421,3.35409738489e-05,0.00449113533343
0.97395,0.504368614281,3.35409738489e-05,0.00447978756987
0.974,0.504219199135,3.35409738489e-05,0.004466892384
0.97405,0.50404132396,3.33635083788e-05,0.00445734994646
0.9741,0.503891908814,3.33635083788e-05,0.00445219187211
0.97415,0.503728263654,3.31860429087e-05,0.00444239153085
0.9742,0.503585963514,3.31860429087e-05,0.00443130167101
0.97425,0.503465008396,3.30085774386e-05,0.00441789067771
0.9743,0.503358283291,3.28311119685e-05,0.00440783243273
0.97435,0.503237328173,3.28311119685e-05,0.00439777418776
0.9744,0.503130603068,3.28311119685e-05,0.00438745803907
0.97445,0.503009647949,3.28311119685e-05,0.00437946302383
0.9745,0.502910037852,3.28311119685e-05,0.00437172591231
0.97455,0.502817542761,3.28311119685e-05,0.00436012024503
0.9746,0.502639667587,3.26536464984e-05,0.0043536726521
0.97465,0.502461792413,3.26536464984e-05,0.00434799877032
0.9747,0.502333722287,3.26536464984e-05,0.0043402616588
0.97475,0.502155847113,3.24761810283e-05,0.00432504533947
0.9748,0.502049122008,3.22987155582e-05,0.00431524499822
0.97485,0.501913936876,3.22987155582e-05,0.00430570256067
0.9749,0.501800096764,3.21212500881e-05,0.00429796544915
0.97495,0.501700486666,3.1943784618e-05,0.00428739139674
0.975,0.501501266471,3.17663191479e-05,0.00427191717371
0.97505,0.501323391297,3.15888536778e-05,0.0042585061804
0.9751,0.501209551185,3.14113882077e-05,0.00424767422428
0.97515,0.501053021032,3.14113882077e-05,0.00423942130532
0.9752,0.500860915844,3.14113882077e-05,0.00422343127485
0.97525,0.500725730711,3.12339227376e-05,0.00421440464474
0.9753,0.500569200558,3.12339227376e-05,0.0042048622072
0.97535,0.500426900418,3.12339227376e-05,0.00419660928825
0.9754,0.500177875174,3.07015263273e-05,0.00417932973919
0.97545,0.5,3.07015263273e-05,0.00416823987934
0.9755,0.499886159888,3.07015263273e-05,0.00416076067154
0.97555,0.499736744742,3.03465953871e-05,0.00414734967824
0.9756,0.499630019637,3.03465953871e-05,0.00413987047044
0.97565,0.499473489484,3.03465953871e-05,0.0041318754552
0.9757,0.499238694254,3.03465953871e-05,0.00411898026933
0.97575,0.499053704073,3.03465953871e-05,0.0041050534686
0.9758,0.498897173919,3.03465953871e-05,0.00409473731991
0.97585,0.498740643766,3.03465953871e-05,0.00408545278608
0.9759,0.49852007855,3.03465953871e-05,0.00407410502252
0.97595,0.498456043487,3.03465953871e-05,0.00406430468126
0.976,0.498313743347,3.03465953871e-05,0.00405682547346
0.97605,0.49821413325,3.03465953871e-05,0.00404986207309
0.9761,0.49797933802,3.0169129917e-05,0.00403722479094
0.97615,0.497844152887,3.0169129917e-05,0.00402097685675
0.9762,0.497765887811,3.0169129917e-05,0.00401246603408
0.97625,0.497580897629,2.99916644469e-05,0.00399621809989
0.9763,0.49743859749,2.99916644469e-05,0.00398873889209
0.97635,0.497317642371,2.98141989768e-05,0.003981517588
0.9764,0.497182457239,2.98141989768e-05,0.0039755858025
0.97645,0.496990352051,2.98141989768e-05,0.0039681065947
0.9765,0.496840936904,2.98141989768e-05,0.00395366398653
0.97655,0.496748441813,2.96367335067e-05,0.0039412846081
0.9766,0.496599026667,2.96367335067e-05,0.00393303168915
0.97665,0.496392691465,2.94592680366e-05,0.0039263261925
0.9767,0.496236161311,2.92818025665e-05,0.00391523633265
0.97675,0.496079631158,2.89268716263e-05,0.00390517808767
0.9768,0.49595867604,2.89268716263e-05,0.00389279870924
0.97685,0.495830605914,2.89268716263e-05,0.00388299836799
0.9769,0.495659845747,2.89268716263e-05,0.00386623462636
0.97695,0.495560235649,2.89268716263e-05,0.00386004493714
0.977,0.495396590489,2.89268716263e-05,0.0038505024996
0.97705,0.495232945328,2.89268716263e-05,0.0038414758695
0.9771,0.495047955147,2.89268716263e-05,0.00383580198772
0.97715,0.494927000028,2.85719406861e-05,0.00382032776468
0.9772,0.494770469875,2.85719406861e-05,0.00380820628996
0.97725,0.49464239975,2.85719406861e-05,0.00379892175614
0.9773,0.494478754589,2.85719406861e-05,0.00379221625949
0.97735,0.494350684464,2.82170097459e-05,0.00377983688106
0.9774,0.494229729345,2.82170097459e-05,0.00376771540634
0.97745,0.494108774227,2.80395442758e-05,0.00375456231676
0.9775,0.49388820901,2.78620788057e-05,0.00374450407178
0.97755,0.493703218829,2.78620788057e-05,0.0037238717744
0.9776,0.493589378718,2.78620788057e-05,0.00371716627775
0.97765,0.493447078578,2.76846133356e-05,0.00370788174392
0.9777,0.493319008453,2.76846133356e-05,0.00369524446178
0.97775,0.493190938327,2.76846133356e-05,0.00368853896513
0.9778,0.492998833139,2.76846133356e-05,0.00367641749041
0.97785,0.492899223041,2.76846133356e-05,0.00366274859339
0.9779,0.492778267923,2.76846133356e-05,0.00365655890418
0.97795,0.492635967783,2.76846133356e-05,0.00364882179266
0.978,0.492450977602,2.76846133356e-05,0.00364211629601
0.97805,0.492322907476,2.76846133356e-05,0.00363437918449
